狀態,姓名,年度,出數,打席,打數,打點,得分,安打,一安,二安,三安,全壘打,被三振,盜壘,打擊率,上壘率,長打率,保送,故意四壞,觸身球
退役,吳佳榮,1999,47,96,88,7,12,23,19,3,1,0,21,4,0.261,0.309,0.318,6,0,0
退役,安收多,1999,47,196,163,31,22,43,28,9,0,6,33,1,0.264,0.372,0.429,23,0,7
退役,周森毅,1999,46,89,72,10,10,14,10,4,0,0,11,2,0.194,0.322,0.25,14,0,0
退役,羅尼,1999,43,180,167,25,29,48,34,6,0,8,27,5,0.287,0.326,0.467,10,2,0
退役,怪力男,1999,42,174,145,14,16,34,26,5,0,3,43,0,0.234,0.355,0.331,26,2,1
退役,藍迪,1999,38,142,122,20,24,38,24,7,1,6,32,7,0.311,0.39,0.533,17,1,0
退役,楊松弦,1999,37,89,79,9,6,18,16,0,2,0,12,2,0.228,0.284,0.278,6,0,1
退役,百吉,1999,36,135,124,12,14,35,25,8,1,1,26,6,0.282,0.333,0.387,8,0,2
退役,楊煜堂,1999,34,88,82,11,7,15,10,2,1,2,34,2,0.183,0.227,0.305,4,0,1
退役,吳哲宗,1999,34,85,78,7,3,13,8,4,0,1,19,0,0.167,0.214,0.256,5,0,0
退役,蔡青峰,1999,33,61,58,8,5,14,12,1,0,1,21,1,0.241,0.267,0.31,2,0,0
退役,山姆,1999,32,132,111,23,30,37,23,7,1,6,25,12,0.333,0.439,0.577,18,0,3
退役,柯建鋒,1999,30,24,20,2,5,3,2,1,0,0,7,6,0.15,0.261,0.2,3,0,0
退役,林鴻遠,1999,29,49,45,2,2,6,4,2,0,0,9,0,0.133,0.204,0.178,2,0,2
退役,麥海奇,1999,28,107,92,13,8,28,19,4,1,4,19,1,0.304,0.371,0.5,9,0,2
退役,周德賢,1999,26,68,65,3,6,14,14,0,0,0,11,0,0.215,0.25,0.215,3,0,0
退役,堡吉,1999,25,79,66,8,6,19,13,5,0,1,14,0,0.288,0.392,0.409,9,0,3
退役,葉高立,1999,25,45,44,2,6,5,3,2,0,0,18,0,0.114,0.133,0.159,1,0,0
退役,林易增,1999,23,43,36,2,6,3,3,0,0,0,6,5,0.083,0.233,0.083,7,0,0
退役,吳柏勳,1999,22,57,48,4,2,3,3,0,0,0,10,0,0.062,0.096,0.063,2,0,0
退役,陳建村,1999,22,31,27,2,8,5,5,0,0,0,14,4,0.185,0.267,0.185,3,0,0
退役,巴威特,1999,22,90,78,14,12,23,16,4,1,2,9,1,0.295,0.389,0.449,11,0,1
退役,大帝士,1999,22,96,86,5,17,19,16,1,0,2,14,7,0.221,0.302,0.302,10,0,0
退役,蕭雲東,1999,21,22,20,0,4,0,0,0,0,0,9,0,0,0.091,0,0,0,2
退役,郭一峰,1999,20,26,23,1,2,3,3,0,0,0,10,0,0.13,0.231,0.13,3,0,0
退役,林光中,1999,19,28,24,0,0,3,3,0,0,0,12,1,0.125,0.222,0.125,1,0,2
退役,羅克,1999,18,67,62,9,10,20,11,8,1,0,4,1,0.323,0.358,0.484,4,0,0
退役,布魯諾,1999,18,77,67,7,4,21,19,2,0,0,12,3,0.313,0.395,0.343,7,0,2
退役,蘇煒智,1999,17,16,14,0,1,1,1,0,0,0,2,0,0.071,0.133,0.071,0,0,1
退役,陳威志,1999,15,19,18,2,4,3,2,1,0,0,3,0,0.167,0.211,0.222,0,0,1
退役,陳昭銘,1999,15,15,14,0,3,1,1,0,0,0,3,0,0.071,0.133,0.071,1,0,0
退役,王志偉,1999,14,28,23,1,2,3,3,0,0,0,6,1,0.13,0.231,0.13,2,0,1
退役,岡薩力士,1999,13,35,26,3,3,6,4,1,0,1,4,0,0.231,0.429,0.385,8,0,1
退役,浮士德,1999,13,35,35,0,2,5,5,0,0,0,6,0,0.143,0.143,0.143,0,0,0
退役,馬丁,1999,13,54,50,3,6,18,15,3,0,0,9,1,0.36,0.385,0.42,1,0,1
退役,潘忠勳,1999,12,24,21,2,1,6,3,3,0,0,4,1,0.286,0.348,0.429,2,0,0
退役,馮勝賢,1999,12,47,45,1,3,15,14,1,0,0,4,5,0.333,0.348,0.356,1,0,0
退役,吳聲武,1999,12,24,22,2,1,6,5,1,0,0,6,0,0.273,0.333,0.318,2,0,0
退役,陳俊義,1999,10,23,21,2,2,2,1,1,0,0,5,0,0.095,0.13,0.143,1,0,0
退役,郭彥柏,1999,9,12,9,0,3,3,3,0,0,0,2,0,0.333,0.5,0.333,1,0,2
退役,黃貴裕,1999,8,16,16,2,1,4,4,0,0,0,5,0,0.25,0.25,0.25,0,0,0
退役,狄亞士,1999,8,23,21,3,2,5,5,0,0,0,2,4,0.238,0.304,0.238,2,0,0
退役,日耳曼,1999,7,26,22,0,3,5,5,0,0,0,1,0,0.227,0.32,0.227,3,0,0
退役,羅培茲,1999,7,16,16,1,1,2,2,0,0,0,5,0,0.125,0.125,0.125,0,0,0
退役,葉泳麟,1999,7,19,17,3,0,4,2,2,0,0,5,0,0.235,0.278,0.353,1,0,0
退役,蒲慶哲,1999,6,9,9,0,0,3,3,0,0,0,1,0,0.333,0.333,0.333,0,0,0
退役,盧詩清,1999,6,13,12,4,1,5,4,1,0,0,2,0,0.417,0.462,0.5,1,0,0
退役,金百力,1999,5,13,13,2,2,4,3,1,0,0,4,0,0.308,0.308,0.385,0,0,0
退役,拉飛力,1999,5,16,12,3,6,4,3,1,0,0,1,2,0.333,0.467,0.417,2,0,1
退役,馮勝賢,2000,90,389,337,34,42,98,79,11,3,5,35,15,0.291,0.348,0.386,28,1,3
退役,陳懷山,2000,90,406,337,33,41,81,66,11,2,2,56,7,0.24,0.343,0.303,50,0,4
退役,黃甘霖,2000,88,382,344,24,52,107,88,15,1,3,31,42,0.311,0.36,0.387,21,3,7
退役,鄭兆行,2000,88,355,320,30,32,78,56,18,2,2,31,8,0.244,0.302,0.331,26,0,2
退役,黃忠義,2000,88,375,325,51,52,115,85,19,0,11,30,23,0.354,0.43,0.514,38,1,7
退役,張文宗,2000,87,336,280,37,32,65,40,17,4,4,54,3,0.232,0.334,0.364,40,2,5
退役,林岳亮,2000,86,343,303,27,27,78,64,13,1,0,31,7,0.257,0.307,0.307,20,0,2
退役,林仲秋,2000,86,345,302,45,40,85,52,17,1,15,45,2,0.281,0.36,0.493,34,1,5
退役,陳瑞振,2000,85,389,333,27,46,91,75,12,4,0,34,13,0.273,0.358,0.333,41,1,4
退役,葉君璋,2000,85,298,273,22,28,72,62,10,0,0,41,2,0.264,0.316,0.3,17,0,4
退役,陳連宏,2000,84,348,286,46,51,87,54,17,3,13,65,8,0.304,0.416,0.521,49,4,7
退役,蔡豐安,2000,84,336,288,39,41,66,47,8,2,9,66,2,0.229,0.321,0.365,29,0,11
退役,陳文賓,2000,84,304,276,46,36,72,42,17,2,11,41,18,0.261,0.31,0.457,20,3,1
退役,胡長豪,2000,83,340,310,22,44,76,65,9,1,1,22,18,0.245,0.295,0.29,20,1,2
退役,洪啟峰,2000,82,316,272,47,48,75,49,17,1,8,45,13,0.276,0.352,0.434,31,0,5
退役,王宸浩,2000,82,314,274,41,35,77,54,12,2,9,41,7,0.281,0.345,0.438,21,1,8
退役,羅敏卿,2000,82,317,260,44,30,83,50,21,1,11,61,1,0.319,0.424,0.535,37,5,12
退役,吳佳榮,2000,79,147,130,9,28,25,21,3,1,0,22,14,0.192,0.266,0.231,13,0,0
退役,林明憲,2000,79,326,277,33,33,78,63,11,3,1,23,19,0.282,0.368,0.354,34,0,6
退役,王傳家,2000,79,260,213,23,28,58,44,11,2,1,14,3,0.272,0.377,0.357,36,3,1
退役,張泰山,2000,78,303,280,38,39,71,49,10,1,11,38,11,0.254,0.3,0.414,16,0,4
退役,邱企彬,2000,77,237,215,8,18,48,41,7,0,0,34,8,0.223,0.257,0.256,4,0,6
退役,闕壯鎮,2000,77,326,295,22,43,83,61,16,5,1,17,25,0.281,0.306,0.38,11,1,1
退役,陳琦豐,2000,76,196,173,14,19,36,29,4,3,0,19,3,0.208,0.25,0.266,10,0,0
退役,曾華偉,2000,75,148,140,13,21,38,30,8,0,0,26,7,0.271,0.297,0.329,2,0,3
退役,闕樹木,2000,73,199,181,14,18,32,23,6,1,2,37,6,0.177,0.224,0.254,10,1,1
退役,陳威志,2000,72,177,161,18,11,40,33,5,1,1,44,0,0.248,0.303,0.311,13,1,0
退役,羅國璋,2000,71,260,215,19,10,49,46,3,0,0,17,2,0.228,0.279,0.242,15,0,1
退役,蔡昆祥,2000,71,215,195,12,16,52,36,11,3,2,35,3,0.267,0.298,0.385,7,0,2
退役,何?凡,2000,70,225,197,18,19,43,35,5,1,2,30,4,0.218,0.292,0.284,20,0,1
退役,許聖杰,2000,70,249,221,30,20,49,31,13,2,3,37,4,0.222,0.273,0.339,15,0,2
退役,柯建鋒,2000,69,84,75,7,17,15,7,4,4,0,15,3,0.2,0.274,0.36,8,0,0
退役,楊松弦,2000,68,225,209,14,37,60,39,9,7,5,25,16,0.287,0.329,0.469,12,2,1
退役,黃貴裕,2000,67,219,197,34,24,60,39,13,4,4,50,7,0.305,0.364,0.472,19,1,0
退役,林易增,2000,67,201,170,13,29,41,37,4,0,0,23,10,0.241,0.319,0.265,20,1,0
退役,陳瑞昌,2000,67,234,205,26,20,58,45,10,0,3,21,1,0.283,0.354,0.376,13,2,10
退役,吳昭輝,2000,66,228,203,18,18,48,36,11,0,1,27,3,0.236,0.295,0.305,15,0,3
退役,蘇煒智,2000,65,124,106,4,14,25,21,3,0,1,24,4,0.236,0.319,0.292,9,0,4
退役,羅松永,2000,64,163,152,17,16,38,28,9,0,1,32,1,0.25,0.283,0.329,4,0,3
退役,許誌為,2000,62,178,160,5,19,41,33,7,1,0,11,1,0.256,0.32,0.313,13,0,2
退役,高正偉,2000,61,112,96,8,11,18,14,4,0,0,22,1,0.188,0.255,0.229,8,0,1
退役,黃鈞瑜,2000,59,134,118,11,9,24,17,6,0,1,14,2,0.203,0.264,0.28,8,0,2
退役,陳政賢,2000,59,165,147,21,13,34,24,5,2,3,26,3,0.231,0.315,0.354,17,0,1
退役,洪正欽,2000,55,143,123,7,14,31,25,5,0,1,20,1,0.252,0.306,0.317,10,0,0
退役,石金受,2000,54,146,124,15,9,22,14,7,0,1,16,3,0.177,0.268,0.258,16,0,0
退役,李坤哲,2000,51,85,74,11,6,18,14,4,0,0,14,1,0.243,0.341,0.297,10,0,1
退役,張協進,2000,49,163,150,17,17,26,19,6,0,1,22,1,0.173,0.209,0.233,7,0,0
退役,郭一峰,2000,43,105,88,15,11,13,10,1,0,2,28,1,0.148,0.227,0.227,8,0,1
退役,洪德芳,2000,41,96,86,2,5,12,10,1,1,0,33,2,0.14,0.185,0.174,4,0,1
退役,周森毅,2000,40,59,45,4,5,9,8,1,0,0,7,3,0.2,0.339,0.222,7,0,3
退役,李志傑,2000,39,164,150,20,23,49,38,6,1,4,28,5,0.327,0.372,0.46,8,0,4
退役,陳金茂,2000,39,136,117,9,20,31,23,6,1,1,10,4,0.265,0.344,0.359,14,1,0
退役,賴崇光,2000,38,76,65,2,2,19,17,2,0,0,7,2,0.292,0.352,0.323,5,0,1
退役,王金勇,2000,38,150,139,24,10,41,31,7,1,2,18,2,0.295,0.338,0.403,8,0,1
退役,張家浩,2000,37,91,84,8,8,19,15,2,2,0,21,2,0.226,0.278,0.298,5,0,1
退役,許閔嵐,2000,35,136,118,14,9,31,25,3,0,3,19,0,0.263,0.353,0.364,15,0,2
退役,陳宗甫,2000,34,68,60,6,9,17,17,0,0,0,3,1,0.283,0.343,0.283,6,0,0
退役,林鴻遠,2000,33,125,109,23,20,36,20,8,0,8,16,3,0.33,0.403,0.624,12,1,2
退役,陳炳男,2000,33,38,36,7,8,12,11,0,0,1,8,9,0.333,0.368,0.417,1,0,1
退役,王光輝,2000,30,112,105,17,8,27,21,6,0,0,18,1,0.257,0.304,0.314,7,0,0
退役,楊啟鑫,2000,27,14,13,2,5,1,0,1,0,0,2,3,0.077,0.143,0.154,0,0,1
退役,武建州,2000,27,46,39,5,9,8,7,0,0,1,9,1,0.205,0.304,0.282,4,0,2
退役,高健龍,2000,21,41,37,4,6,7,4,1,0,2,13,0,0.189,0.211,0.378,1,0,0
退役,郭博承,2000,19,40,37,1,1,8,6,2,0,0,11,0,0.216,0.275,0.27,3,0,0
退役,周正雄,2000,17,23,21,1,2,2,1,1,0,0,3,0,0.095,0.174,0.143,2,0,0
退役,劉忠岳,2000,17,40,35,3,4,11,10,1,0,0,4,0,0.314,0.359,0.343,3,0,0
退役,吳柏勳,2000,15,31,26,0,1,4,4,0,0,0,8,0,0.154,0.241,0.154,3,0,0
退役,施昭同,2000,11,9,9,0,0,1,1,0,0,0,3,0,0.111,0.111,0.111,0,0,0
退役,高政華,2000,10,25,20,3,4,4,3,1,0,0,6,0,0.2,0.261,0.25,2,0,0
退役,王崇耀,2000,10,11,10,0,2,2,2,0,0,0,1,0,0.2,0.273,0.2,1,0,0
退役,陳健偉,2000,9,22,21,1,0,3,3,0,0,0,3,0,0.143,0.136,0.143,0,0,0
退役,王志偉,2000,9,26,21,3,3,5,4,1,0,0,6,0,0.238,0.36,0.286,4,0,0
退役,曾智偵,2000,7,25,21,2,1,7,5,2,0,0,2,0,0.333,0.375,0.429,2,0,0
退役,蒲慶哲,2000,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
退役,陳俊義,2000,2,2,2,1,0,1,1,0,0,0,0,0,0.5,0.5,0.5,0,0,0
退役,鄭昌明,2001,90,390,341,38,58,82,58,14,5,5,55,15,0.24,0.314,0.355,37,0,0
退役,馮勝賢,2001,90,379,321,20,32,82,66,13,3,0,53,32,0.255,0.331,0.315,29,0,8
退役,林仲秋,2001,89,370,329,54,38,94,64,12,0,18,53,2,0.286,0.359,0.486,37,0,2
退役,黃貴裕,2001,88,357,313,47,40,83,49,17,4,13,75,5,0.265,0.341,0.47,35,1,2
退役,黃甘霖,2001,88,366,313,37,57,90,75,8,1,6,26,40,0.288,0.365,0.377,37,5,3
退役,葉君璋,2001,88,329,304,25,30,77,66,9,1,1,35,2,0.253,0.293,0.299,15,0,2
退役,黃忠義,2001,88,385,334,35,39,97,75,16,2,4,29,17,0.29,0.38,0.386,46,1,3
退役,王金勇,2001,86,357,319,50,39,92,67,19,1,5,44,6,0.288,0.343,0.401,27,1,1
退役,吳佳榮,2001,85,215,181,18,32,34,28,5,1,0,26,22,0.188,0.275,0.227,20,0,2
退役,王傳家,2001,85,334,286,30,40,86,64,19,0,3,51,8,0.301,0.381,0.399,36,1,4
退役,陳連宏,2001,84,339,279,44,49,80,52,21,0,7,61,10,0.287,0.395,0.437,52,0,2
退役,楊松弦,2001,83,365,337,29,50,105,77,23,1,4,19,30,0.312,0.346,0.421,14,2,5
退役,闕樹木,2001,82,296,266,26,28,55,48,4,1,2,42,3,0.207,0.251,0.252,16,0,1
退役,蔡豐安,2001,82,313,281,35,38,80,54,18,2,6,59,8,0.285,0.329,0.427,14,1,6
退役,羅敏卿,2001,82,316,272,50,30,97,72,18,0,7,46,1,0.357,0.436,0.5,34,3,5
退役,陳懷山,2001,82,312,270,27,33,69,52,12,2,3,43,7,0.256,0.337,0.348,32,0,2
退役,張文宗,2001,82,231,190,26,27,43,36,3,1,3,43,3,0.226,0.33,0.3,29,2,1
退役,陳健偉,2001,81,284,251,31,34,70,50,15,3,2,34,4,0.279,0.355,0.386,28,1,2
退役,陳瑞振,2001,81,369,319,40,46,95,78,13,3,1,39,14,0.298,0.37,0.367,34,1,3
退役,鄭兆行,2001,81,334,300,26,32,74,54,12,5,3,35,7,0.247,0.305,0.35,23,2,3
退役,王宸浩,2001,80,290,257,42,31,68,48,13,1,6,41,5,0.265,0.329,0.393,20,0,6
退役,張家浩,2001,80,301,268,17,39,62,49,11,2,0,48,5,0.231,0.283,0.287,20,1,1
退役,林明憲,2001,79,323,285,32,45,87,62,13,9,3,29,13,0.305,0.361,0.446,25,0,2
退役,許聖杰,2001,79,307,279,31,34,76,54,15,1,6,45,5,0.272,0.318,0.398,17,0,2
退役,張泰山,2001,79,325,291,53,50,74,51,9,1,13,45,6,0.254,0.322,0.426,28,2,2
退役,羅國璋,2001,78,284,234,18,21,50,44,6,0,0,31,6,0.214,0.255,0.239,11,0,4
退役,曾華偉,2001,77,285,258,18,36,68,54,10,1,3,57,4,0.264,0.309,0.345,16,0,2
退役,王光輝,2001,76,267,239,29,18,51,35,12,0,4,27,1,0.213,0.278,0.314,20,0,3
退役,柯建鋒,2001,75,126,109,11,26,29,21,4,2,2,27,5,0.266,0.341,0.394,12,0,1
退役,郭一峰,2001,75,229,194,19,22,41,30,8,2,1,67,6,0.211,0.297,0.289,23,0,1
退役,蔡昆祥,2001,72,173,150,18,19,42,32,8,0,2,19,5,0.28,0.355,0.373,17,0,2
退役,羅松永,2001,72,235,205,12,16,37,25,8,2,2,44,0,0.18,0.251,0.268,16,0,4
退役,林鴻遠,2001,70,207,179,28,16,43,31,9,0,3,23,7,0.24,0.315,0.341,14,2,7
退役,李志傑,2001,70,268,226,21,29,55,47,5,1,2,36,8,0.243,0.342,0.301,32,2,4
退役,周正雄,2001,69,141,129,9,12,25,17,6,1,1,34,3,0.194,0.245,0.279,7,0,2
退役,許誌為,2001,68,173,154,11,22,47,41,6,0,0,15,5,0.305,0.359,0.344,12,0,1
退役,陳琦豐,2001,68,155,134,13,14,37,30,6,0,1,17,2,0.276,0.324,0.343,9,0,1
退役,胡長豪,2001,65,250,222,18,20,52,47,4,1,0,28,11,0.234,0.295,0.261,17,0,3
退役,陳宗甫,2001,63,145,137,16,11,29,21,8,0,0,21,2,0.212,0.238,0.27,4,0,1
退役,陳政賢,2001,62,163,138,24,12,37,25,7,0,5,21,2,0.268,0.37,0.428,23,1,0
退役,賴崇光,2001,61,137,116,14,14,23,19,4,0,0,20,3,0.198,0.26,0.233,9,0,1
退役,彭政閔,2001,59,169,136,19,20,43,32,5,1,5,33,5,0.316,0.433,0.478,25,0,3
退役,洪啟峰,2001,58,213,182,26,26,47,29,10,1,7,42,3,0.258,0.351,0.44,27,2,0
退役,陳威志,2001,56,115,105,12,8,24,20,1,2,1,20,1,0.229,0.27,0.305,7,0,0
退役,邱企彬,2001,56,106,94,10,13,25,23,2,0,0,20,1,0.266,0.31,0.287,5,0,1
退役,高健龍,2001,54,143,131,14,13,31,24,6,0,1,34,1,0.237,0.261,0.305,5,0,0
退役,何?凡,2001,52,91,78,5,4,20,18,2,0,0,16,2,0.256,0.31,0.282,5,0,1
退役,陳文賓,2001,49,168,149,15,15,28,13,10,0,5,33,4,0.188,0.245,0.356,10,1,2
退役,蘇煒智,2001,48,82,71,4,12,7,6,1,0,0,24,0,0.099,0.179,0.113,5,0,2
退役,米樂,2001,47,181,169,32,23,52,37,6,0,9,26,1,0.308,0.344,0.503,7,1,3
退役,石金受,2001,46,122,106,10,11,21,13,5,3,0,20,0,0.198,0.286,0.302,10,0,3
退役,吳昭輝,2001,45,142,120,12,13,24,15,7,1,1,15,4,0.2,0.285,0.3,13,0,2
退役,陳瑞昌,2001,45,106,99,9,10,25,22,1,1,1,18,1,0.253,0.282,0.313,2,0,2
退役,紀俊麟,2001,38,113,93,6,16,20,15,4,1,0,21,4,0.215,0.342,0.28,17,0,1
退役,施昭同,2001,38,52,47,4,12,10,8,1,1,0,5,2,0.213,0.275,0.277,4,0,0
退役,許閔嵐,2001,37,82,73,6,7,15,12,3,0,0,11,0,0.205,0.268,0.247,6,0,1
退役,高政華,2001,31,56,48,4,5,9,9,0,0,0,10,2,0.188,0.278,0.188,4,0,2
退役,帝多,2001,31,137,115,15,21,30,19,7,0,4,13,4,0.261,0.375,0.426,19,1,2
退役,陳致遠,2001,30,131,120,30,25,45,25,11,3,6,23,3,0.375,0.408,0.667,6,1,2
退役,郭博承,2001,29,37,34,3,3,7,5,2,0,0,8,0,0.206,0.27,0.265,3,0,0
退役,曾揚志,2001,24,73,65,8,9,22,16,3,0,3,8,0,0.338,0.394,0.523,6,1,0
退役,周森毅,2001,23,28,24,2,5,6,6,0,0,0,3,1,0.25,0.28,0.25,1,0,0
退役,高正偉,2001,8,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
退役,鄭漢禮,2001,2,5,4,0,1,0,0,0,0,0,1,0,0,0.2,0,1,0,0
退役,林易增,2001,1,3,3,0,0,1,1,0,0,0,0,0,0.333,0.333,0.333,0,0,0
退役,鄭昌明,2002,90,302,262,26,27,53,42,8,1,2,52,8,0.202,0.266,0.263,21,0,3
退役,馮勝賢,2002,90,412,353,40,57,94,78,9,5,2,59,17,0.266,0.331,0.337,27,0,7
退役,張家浩,2002,90,395,338,29,63,93,64,19,7,3,65,17,0.275,0.362,0.399,42,0,4
退役,蔡豐安,2002,89,375,340,84,58,100,63,15,1,21,81,3,0.294,0.336,0.529,19,4,5
退役,彭政閔,2002,88,358,277,71,66,86,48,17,3,18,82,16,0.31,0.442,0.588,62,2,8
退役,黃忠義,2002,88,372,328,68,51,107,71,20,1,15,30,10,0.326,0.396,0.53,35,1,4
退役,曾華偉,2002,87,362,315,45,63,93,73,11,2,7,50,14,0.295,0.375,0.41,35,0,6
退役,闕樹木,2002,86,351,295,28,44,83,70,10,1,2,50,3,0.281,0.345,0.342,28,0,2
退役,陳瑞振,2002,86,359,305,29,35,67,54,11,1,1,37,4,0.22,0.308,0.272,36,0,4
退役,陳文賓,2002,85,328,283,61,64,82,41,14,1,26,65,6,0.29,0.381,0.622,41,0,2
退役,葉君璋,2002,85,313,278,18,28,59,44,13,1,1,44,1,0.212,0.273,0.277,21,1,3
退役,羅松永,2002,85,311,280,22,38,73,54,13,2,4,58,4,0.261,0.307,0.364,14,1,6
退役,陳致遠,2002,84,360,308,57,65,89,52,18,4,15,58,32,0.289,0.368,0.519,40,3,0
退役,陳健偉,2002,83,359,293,52,52,98,76,17,1,4,51,4,0.334,0.431,0.44,52,2,2
退役,楊松弦,2002,83,350,325,21,52,104,77,19,4,4,31,16,0.32,0.352,0.44,15,2,2
退役,洪啟峰,2002,81,334,287,56,44,87,57,16,0,14,57,13,0.303,0.39,0.505,37,1,6
退役,吳佳榮,2002,81,242,215,18,27,50,39,6,5,0,29,12,0.233,0.272,0.307,12,0,0
退役,鄭兆行,2002,81,330,291,53,28,91,71,11,3,6,46,9,0.313,0.378,0.433,31,1,1
退役,林鴻遠,2002,80,295,267,38,25,72,52,10,0,10,41,3,0.27,0.324,0.419,20,1,3
退役,陳懷山,2002,80,310,278,35,42,74,55,11,3,5,40,7,0.266,0.318,0.381,20,1,2
退役,羅敏卿,2002,79,281,243,28,18,64,51,10,0,3,38,1,0.263,0.347,0.342,28,3,4
退役,許聖杰,2002,78,305,277,27,30,67,52,5,1,9,43,6,0.242,0.292,0.365,20,0,1
退役,紀俊麟,2002,77,208,176,19,24,40,29,8,1,2,36,7,0.227,0.294,0.318,18,0,0
退役,林明憲,2002,77,331,291,26,52,76,55,10,10,1,36,10,0.261,0.329,0.375,30,1,0
退役,張文宗,2002,77,157,137,10,10,30,27,1,0,2,26,0,0.219,0.308,0.27,17,0,1
退役,吳昭輝,2002,76,215,187,14,10,40,29,10,1,0,45,0,0.214,0.302,0.278,23,0,1
退役,王傳家,2002,74,298,260,30,35,82,62,14,2,4,18,5,0.315,0.388,0.431,28,5,3
退役,王宸浩,2002,71,200,167,22,17,37,26,6,0,5,27,1,0.222,0.323,0.347,25,0,2
退役,柯建鋒,2002,70,154,139,9,19,38,24,7,4,3,33,6,0.273,0.338,0.446,14,0,0
退役,黃甘霖,2002,70,287,251,15,33,71,62,6,0,3,47,42,0.283,0.363,0.343,30,2,2
退役,陳瑞昌,2002,70,221,194,27,31,69,61,3,1,4,25,5,0.356,0.41,0.443,10,0,10
退役,張泰山,2002,70,279,245,57,38,66,40,13,3,10,32,3,0.269,0.328,0.469,22,6,1
退役,陳宗甫,2002,70,244,217,24,22,65,50,12,2,1,26,2,0.3,0.345,0.387,13,0,4
退役,黃貴裕,2002,69,227,192,35,28,53,33,10,1,9,46,4,0.276,0.378,0.479,29,1,3
退役,曾漢州,2002,67,159,137,20,17,37,29,5,0,3,22,1,0.27,0.344,0.372,13,1,4
退役,陳政賢,2002,67,213,189,27,17,62,48,9,2,3,24,3,0.328,0.398,0.444,22,1,0
退役,曾揚志,2002,66,158,143,14,13,35,32,1,1,1,25,0,0.245,0.312,0.287,14,0,0
退役,王金勇,2002,66,245,214,25,28,62,47,8,3,4,26,6,0.29,0.349,0.411,17,0,4
退役,李志傑,2002,65,178,152,18,25,38,29,4,1,4,20,3,0.25,0.339,0.368,18,2,3
退役,邱企彬,2002,63,136,115,7,18,30,18,6,4,2,18,5,0.261,0.303,0.435,4,0,3
退役,羅國璋,2002,63,218,178,14,14,37,33,2,2,0,20,0,0.208,0.284,0.242,19,0,0
退役,曾揚岳,2002,63,199,182,19,17,46,34,6,2,4,44,1,0.253,0.303,0.374,13,0,0
退役,高健龍,2002,60,183,164,9,17,39,34,4,0,1,42,4,0.238,0.309,0.28,14,0,3
退役,蔡昆祥,2002,59,145,128,13,13,24,22,2,0,0,27,1,0.188,0.262,0.203,12,0,1
退役,陳連宏,2002,57,217,178,27,34,52,41,7,1,3,30,8,0.292,0.409,0.393,34,0,2
退役,周正雄,2002,56,83,77,8,14,22,19,2,0,1,22,1,0.286,0.296,0.351,1,0,1
退役,黃信福,2002,56,126,103,6,14,19,13,5,0,1,27,8,0.184,0.312,0.262,20,0,0
退役,石金受,2002,54,146,120,21,15,30,21,4,3,2,26,0,0.25,0.355,0.383,19,0,1
退役,許誌為,2002,52,127,115,12,15,32,30,1,1,0,11,1,0.278,0.336,0.304,10,0,0
退役,郭一峰,2002,50,112,96,5,10,19,16,3,0,0,48,0,0.198,0.271,0.229,9,0,1
退役,陳琦豐,2002,46,66,58,1,4,7,7,0,0,0,9,1,0.121,0.188,0.121,4,0,1
退役,林岳亮,2002,44,182,152,13,21,39,31,8,0,0,21,7,0.257,0.335,0.309,18,0,0
退役,高政華,2002,44,100,86,9,7,18,15,2,0,1,21,1,0.209,0.289,0.267,9,0,1
退役,施昭同,2002,41,70,64,2,7,13,11,2,0,0,17,1,0.203,0.257,0.234,5,0,0
退役,陳威志,2002,39,67,59,14,9,16,11,2,0,3,14,1,0.271,0.358,0.458,8,0,0
退役,童琮輝,2002,39,101,90,5,13,13,11,1,0,1,21,1,0.144,0.196,0.189,5,0,1
退役,許閔嵐,2002,38,56,47,7,3,12,10,1,0,1,10,2,0.255,0.375,0.34,7,0,2
退役,林宗毅,2002,31,34,30,2,4,4,3,1,0,0,6,0,0.133,0.161,0.167,0,0,1
退役,郭博承,2002,30,37,30,1,6,6,4,0,1,1,11,0,0.2,0.351,0.367,6,0,1
退役,蘇煒智,2002,27,47,40,2,6,9,5,4,0,0,12,0,0.225,0.311,0.325,4,0,1
退役,何?凡,2002,17,16,12,5,2,2,1,0,0,1,4,0,0.167,0.214,0.417,1,0,0
退役,杉山直樹,2002,14,49,42,6,6,13,10,2,0,1,4,0,0.31,0.362,0.429,3,1,1
退役,王光輝,2002,12,15,14,2,0,4,4,0,0,0,3,0,0.286,0.333,0.286,1,0,0
退役,安生,2002,10,12,12,1,1,3,3,0,0,0,7,0,0.25,0.25,0.25,0,0,0
退役,林仲秋,2002,6,6,2,0,0,0,0,0,0,0,2,0,0,0.667,0,4,0,0
退役,朱鴻森,2002,5,9,7,3,1,3,3,0,0,0,2,0,0.429,0.444,0.429,1,0,0
退役,葉高泉,2002,3,3,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
退役,鄭漢禮,2002,3,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
退役,郭岱詠,2002,2,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
